,Primary Key,Ancient Toponym,Modern Toponym,Province,Country,Barrington Atlas Rank,Barrington Atlas Reference,Start Date,End Date,Select Bibliography,Area,Estimate Basis,Civic Status,Structure,num_of_structures,geometry,ID,level_0,Unnamed: 0_y,index,pop_sample,pop_est,pop_diff,western_province,inscr_N,occups_list,occups_N,occups_unique_N,inscr_N_post235,occups_N_post235,ratio_post235,pop_est_log,inscr_N_log,occups_N_log,city_province,occups_cats_list,occups_cats_unique_N,occups_cats_vec,shares_vec,ZI,largest_cat,ZI_cat,ZIw,shares_weighted_vec,RZI,RZI_cat,RZIw,DI,DIw,DI/ZIw,Primary key,Name,Population,associations,inscriptions,D(N),West / East
10,Hanson2016_194,Sabratha,Sabrata,Africa Proconsularis,Libya,2,35 E2,-200,,BNP; Bomgardner 2000; Lepelley 1979-1981; PECS; Quinn and Wilson 2013; Salmon 1969; Sear 2006; Wilson 2011; Woloch 1983.,35.0,Inhabited area,"['Colonia', 'Rights and privileges']","['Amphitheatre', 'Aqueduct', 'Basilica', 'Baths', 'Baths', 'Baths', 'Curia', 'Forum', 'Fountain', 'Fountain', 'Temple', ""Temple ('capitolium')"", 'Temple of Hercules', 'Temple of Isis', 'Temple of Marcus Aurelius and Lucius Verus', 'Temple of Serapis', 'Temple of Shadrap / Liber Pater', 'Theatre', 'Urban grid (East)', 'Urban grid (South)', 'Walls']",21,POINT (12.487045 32.804889),194,5.0,5.0,5.0,4837.0,4837.0,1.0,True,133.0,"['curator', 'curator', 'sagittarius']",3.0,2.0,50.0,1.0,0.37593984962406013,8.484049972822984,4.890349128221754,1.0986122886681098,Sabratha (Africa Proconsularis),"['Managerial', 'Managerial', 'Metal-Working']",2,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0],"[0.33333333 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.66666667 0.         0.         0.
 0.        ]",0.6666666666666666,2,Managerial,0.7324081924454064,"[3.65638389 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         2.82770046 0.         0.         0.
 0.        ]",3.6563838903170525,Metal-Working,4.016948273990424,1.7999999999999998,1.638430607928307,2.457645911892461,194,,,,,,
11,Hanson2016_198,Sufetula,Sbeitla,Africa Proconsularis,Tunisia,3,33 D2,69,,BNP; Bomgardner 2000; DGRG; Golvin 1988; Lepelley 1979-1981; PECS; Quinn and Wilson 2013; Salmon 1969; Sear 2006; Wilson 2011.,46.0,"Urban grid, topography, and necropoleis","['Colonia', 'Municipium']","['Amphitheatre', 'Aqueduct', 'Arch (Forum)', 'Arch (North)', 'Arch (South)', 'Baths', 'Baths', 'Baths', 'Baths', 'Baths (Great)', 'Baths (Winter)', 'Curia', 'Forum', 'Fountain', 'Fountain', 'Fountain', 'Fountain', 'Temple', 'Temple', ""Temple ('capitolium')"", 'Theatre', 'Unidentified public building', 'Urban grid']",23,POINT (9.118399 35.241664),198,6.0,6.0,6.0,7037.0,6969.0,1.0097574974888792,True,16.0,['curator'],1.0,1.0,6.0,1.0,0.375,8.84922702143852,2.772588722239781,0.0,Sufetula (Africa Proconsularis),['Managerial'],1,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1,Managerial,0.0,"[0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 4.2415507 0.        0.        0.        0.       ]",4.24155069582505,Managerial,0.0,1.0,0.0,0.0,198,,,,,,
12,Hanson2016_203,Thibiuca,Henchir Zouitina,Africa Proconsularis,Tunisia,4 or 5,32 E3,100,,Lepelley 1979-1981; Russell 1958; Salmon 1969.,40.0,Unspecified,"['Colonia', 'Municipium']",,0,POINT (9.750001 36.750001),203,,,,,5782.0,,True,2.0,['curator'],1.0,1.0,1.0,1.0,0.5,8.662504922576291,0.6931471805599453,0.0,Thibiuca (Africa Proconsularis),['Managerial'],1,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1,Managerial,0.0,"[0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 4.2415507 0.        0.        0.        0.       ]",4.24155069582505,Managerial,0.0,1.0,0.0,0.0,203,,,,,,
13,Hanson2016_207,Thuburbo Maius,Henchir Kasbat,Africa Proconsularis,Tunisia,3,32 E4,-50,,BNP; Boatwright 2000; Bomgardner 2000; Brunt 1971; Cornell and Mathews 1982; Golvin 1988; Lepelley 1979-1981; MacMullen 2000; McEvedy 2011; PECS; Quinn and Wilson 2013; Russell 1958; Salmon 1969; Sear 2006; Wilson 2011.,25.0,Inhabited area,"['Colonia', 'Colonia', 'Municipium', 'Municipium', 'Rights and privileges', 'Rights and privileges']","['Amphitheatre', 'Aqueduct?', 'Baths (Summer)', 'Baths (Winter)', 'Baths of the Capitol', 'Baths of the Labyrinth', 'Baths of the Stars', 'Capitolium', 'Curia', 'Forum', 'Fountain', 'Market', 'Palaestra?', 'Temple', 'Temple of Baalit', 'Temple of Caelestis?', 'Temple of Ceres', 'Temple of Mercury', 'Temple of Saturn', 'Theatre']",20,POINT (9.904195 36.400856),207,7.0,7.0,7.0,3085.0,3086.0,0.9996759559300065,True,9.0,"['curator', 'tonsor']",2.0,2.0,1.0,1.0,0.1111111111111111,8.034631032923107,2.1972245773362196,0.6931471805599453,Thuburbo Maius (Africa Proconsularis),"['Managerial', 'Miscellaneous Services']",2,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0],"[0.  0.  0.  0.5 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.5 0.  0.  0.
 0. ]",0.5,1,Miscellaneous Services,0.34657359027997264,"[0.         0.         0.         3.60388514 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         2.12077535 0.         0.         0.
 0.        ]",3.603885135135135,Miscellaneous Services,2.4980228204808164,2.0,2.8853900817779268,5.7707801635558535,207,,,,,,
14,Hanson2016_210,Thugga,Dougga,Africa Proconsularis,Tunisia,3,32 D4,-200,,BNP; Lepelley 1979-1981; PECS; Quinn and Wilson 2013; Russell 1958; Salmon 1969; Sear 2006; Wilson 2011; Woloch 1983.,25.0,Inhabited area,"['Colonia', 'Municipium']","['Aqueduct', 'Arch of Septimus Severus', 'Arch of Severus Alexander', 'Arch of the Tetrarchs', 'Baths (Licinian)', 'Baths of Ain Dora', 'Baths of the Cyclops', 'Capitolium', 'Curia', 'Forum', 'Hippodrome', 'Macellum', 'Nymphaeum', 'Odeum', 'Temple', 'Temple', 'Temple of Asclepius(Dar Lacheb)', 'Temple of Baal / Saturn', 'Temple of Baal / Saturn', 'Temple of Condordia, Frugifer, Liber Pater, and Neptune (B)', 'Temple of Fortuna, Venus Concordia, and Mercury', 'Temple of Massinissa', 'Temple of Mercury', 'Temple of Minerva', 'Temple of Minerva', 'Temple of Piety', 'Temple of Pluto', 'Temple of Tanit / Juno Caelestis', 'Temple of Tellus', 'Temple of Victoria', 'Theatre', 'Theatre-sanctuary', 'Walls']",33,POINT (9.2202 36.4237),210,8.0,8.0,8.0,3085.0,3086.0,0.9996759559300065,True,259.0,"['curator', 'curator', 'scaenicus', 'faber', 'curator', 'curator', 'scaenicus', 'curator']",8.0,3.0,12.0,4.0,0.04633204633204633,8.034631032923107,5.556828061699537,2.0794415416798357,Thugga (Africa Proconsularis),"['Managerial', 'Managerial', 'Performing Arts', 'Unclassified', 'Managerial', 'Managerial', 'Performing Arts', 'Managerial']",3,[0 0 0 0 1 2 0 0 0 0 0 0 0 0 5 0 0 0 0],"[0.    0.    0.    0.    0.125 0.25  0.    0.    0.    0.    0.    0.
 0.    0.    0.625 0.    0.    0.    0.   ]",0.625,5,Managerial,1.2996509635498974,"[0.         0.         0.         0.         1.26994048 6.83814103
 0.         0.         0.         0.         0.         0.
 0.         0.         2.65096918 0.         0.         0.
 0.        ]",6.8381410256410255,Performing Arts,14.219514516583107,2.1333333333333333,1.0259164735210407,1.641466357633665,210,Thugga,3085.0,1.0,2028.0,1.5212031558185406,West
15,Hanson2016_216,Uthina,Oudna,Africa Proconsularis,Tunisia,3,32 F3,-200,,BNP; Bomgardner 2000; Brunt 1971; Cornell and Mathews 1982; DGRG; Golvin 1988; MacMullen 2000; PECS; Russell 1958; Salmon 1969; Sear 2006; Wilson 2011.,120.0,Walls,"['Colonia', 'Colonia', 'Municipium', 'Rights and privileges', 'Rights and privileges']","['Amphitheatre', 'Aqueduct', 'Aqueduct', 'Arch', 'Baths (Large)', 'Baths (Small)', 'Baths of the Laberii', 'Forum', ""Temple ('capitolium')"", 'Theatre', 'Walls']",11,POINT (10.172746 36.606899),216,,,,,25091.0,,True,40.0,['curator'],1.0,1.0,15.0,0.0,0.375,10.13026449508276,3.6888794541139363,0.0,Uthina (Africa Proconsularis),['Managerial'],1,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1,Managerial,0.0,"[0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 4.2415507 0.        0.        0.        0.       ]",4.24155069582505,Managerial,0.0,1.0,0.0,0.0,216,,,,,,
16,Hanson2016_223,Augusta Taurinorum,Turin,Alpes Cottiae,Italy,3,39 B3,-27,,Beloch 1880; Beloch 1886; BNP; Cornell and Mathews 1982; de Ligt 2012; McEvedy 2011; PECS; Salmon 1969; Sear 2006; Woloch 1983.,54.0,Urban grid and walls,"['Civitas capital', 'Colonia']","['Forum?', 'Odeum', 'Theatre?', 'Urban grid', 'Walls']",5,POINT (7.686619 45.070562),223,10.0,10.0,10.0,8633.0,8633.0,1.0,True,151.0,"['faber', 'medicus', 'circitor', 'curator', 'clavarius', 'scriba', 'medicus', 'marmorarius', 'lignarius']",9.0,8.0,10.0,0.0,0.06622516556291391,9.063347348235522,5.017279836814924,2.1972245773362196,Augusta Taurinorum (Alpes Cottiae),"['Unclassified', 'Miscellaneous Services', 'Managerial', 'Managerial', 'Metal-Working', 'Education', 'Miscellaneous Services', 'Building', 'Building']",6,[1 0 0 2 1 0 0 0 0 1 2 0 0 0 2 0 0 0 0],"[0.11111111 0.         0.         0.22222222 0.11111111 0.
 0.         0.         0.         0.11111111 0.22222222 0.
 0.         0.         0.22222222 0.         0.         0.
 0.        ]",0.2222222222222222,2,Miscellaneous Services,0.48827212829693767,"[1.21879463 0.         0.         1.60172673 1.12883598 0.
 0.         0.         0.         2.27938034 3.43558776 0.
 0.         0.         0.94256682 0.         0.         0.
 0.        ]",3.435587761674718,Building,7.548757867547221,5.4,2.457645911892461,11.059406603516074,223,Augusta Taurinorum,8633.0,4.0,352.0,98.10227272727273,West
17,Hanson2016_224,Segusio,Susa,Alpes Cottiae,Italy,4 or 5,17 I3,-100,,Beloch 1880; de Ligt 2012; DGRG; Golvin 1988; PECS; Woloch 1983.,7.0,Walls,"['Municipium', 'Provincial capital']","['Amphitheatre', 'Arch', 'Baths', 'Forum', 'Unidentified public building', 'Unidentified public building', 'Walls']",7,POINT (7.048414 45.138485),224,,,,,1000.0,,True,138.0,"['centonarius', 'sutor']",2.0,2.0,7.0,0.0,0.050724637681159424,6.907755278982137,4.927253685157205,0.6931471805599453,Segusio (Alpes Cottiae),"['Clothing', 'Clothing']",1,[0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,2,Clothing,0.6931471805599453,"[ 0.          0.          0.          0.          0.          0.
  0.         15.40433213  0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.        ]",15.4043321299639,Clothing,10.677469384293454,1.0,1.4426950408889634,1.4426950408889634,224,Segusio,563.0,1.0,163.0,3.4539877300613497,West
18,Hanson2016_225,Augusta Praetoria,Aosta,Alpes Graiae et Poeninae,Italy,3,39 A2,-25,,Beloch 1880; Beloch 1886; BNP; Cornell and Mathews 1982; de Ligt 2012; Golvin 1988; MacMullen 2000; McEvedy 2011; PECS; Quinn and Wilson 2013; Salmon 1969; Sear 2006; Woloch 1983.,41.0,Urban grid and walls,"['Civitas capital', 'Colonia', 'Provincial capital', 'Rights and privileges']","['Amphitheatre', 'Arch of Augustus', 'Baths', 'Bridge', 'Forum', 'Odeum', 'Temple', ""Temple ('capitolium')"", 'Urban grid', 'Walls']",10,POINT (7.313234 45.735),225,11.0,11.0,11.0,5975.0,5976.0,0.9998326639892905,True,81.0,['circitor'],1.0,1.0,5.0,0.0,0.06172839506172839,8.695506726812653,4.394449154672439,0.0,Augusta Praetoria (Alpes Graiae et Poeninae),['Managerial'],1,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1,Managerial,0.0,"[0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 4.2415507 0.        0.        0.        0.       ]",4.24155069582505,Managerial,0.0,1.0,0.0,0.0,225,,,,,,
19,Hanson2016_227,Cemelenum,Cimiez,Alpes Maritimae,France,3,16 D2,-25,,Bedon 2001; Bedon et al 1988; Beloch 1880; de Ligt 2012; Golvin 1988; PEC; Woloch 1983.,18.0,"Inhabited area, 15 to 20 ha.","['Provincial capital', 'Rights and privileges', 'Rights and privileges']","['Amphitheatre', 'Aqueduct', 'Aqueduct', 'Baths', 'Baths', 'Baths', 'Baths', 'Circus?', 'Nymphaeum', 'Unidentified public building', 'Unidentified public building', 'Unidentified public building', 'Walls']",13,POINT (7.275398 43.720661),227,,,,,1989.0,,True,210.0,"['tabernarius', 'vexillarius', 'centonarius', 'utriclarius', 'utriclarius', 'faber', 'vexillarius']",7.0,5.0,6.0,0.0,0.02857142857142857,7.5953872788539725,5.3471075307174685,1.9459101490553132,Cemelenum (Alpes Maritimae),"['Retail', 'Miscellaneous Services', 'Clothing', 'Transport', 'Transport', 'Unclassified', 'Miscellaneous Services']",5,[0 0 0 2 1 0 0 1 0 0 0 0 0 2 0 1 0 0 0],"[0.         0.         0.         0.28571429 0.14285714 0.
 0.         0.14285714 0.         0.         0.         0.
 0.         0.28571429 0.         0.14285714 0.         0.
 0.        ]",0.2857142857142857,2,Miscellaneous Services,0.555974328301518,"[0.         0.         0.         2.05936293 1.45136054 0.
 0.         2.20061888 0.         0.         0.         0.
 0.         9.45071982 0.         1.54321881 0.         0.
 0.        ]",9.450719822812845,Transport,18.390251619089746,4.454545454545455,2.2891835251016173,8.01214233785566,227,Cemelenum,1989.0,5.0,295.0,33.71186440677966,West
20,Hanson2016_228,Pedona,Borgo S. Dalmazzo,Alpes Maritimae,Italy,4 or 5,39 A5,-146,,Bispham 2007; de Ligt 2012.,22.0,Urban grid,['Municipium'],"['Forum?', 'Urban grid']",2,POINT (7.468616 44.335303),228,,,,,2601.0,,True,21.0,['piscator'],1.0,1.0,0.0,0.0,0.0,7.8636512654486515,3.044522437723423,0.0,Pedona (Alpes Maritimae),['Food-Production'],1,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1,Food-Production,0.0,"[ 0.          0.          0.          0.          0.          0.
 20.91666667  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.        ]",20.916666666666668,Food-Production,0.0,1.0,0.0,0.0,228,Pedona,2601.0,1.0,31.0,83.90322580645162,West
21,Hanson2016_322,Abdera (Baetica),Adra,Baetica,Spain,3,27 B5,-200,,BNP.,,,['Municipium'],,0,POINT (-3.022514 36.748068),322,,,,,1000.0,,True,13.0,['faber'],1.0,1.0,0.0,0.0,0.0,6.907755278982137,2.5649493574615367,0.0,Abdera (Baetica) (Baetica),['Unclassified'],1,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1,Unclassified,0.0,"[ 0.          0.          0.          0.         10.15952381  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.        ]",10.15952380952381,Unclassified,0.0,1.0,0.0,0.0,322,,,,,,
22,Hanson2016_326,Astigi,Ecija,Baetica,Spain,2,26 E4,-45,,BNP; Brunt 1971; Carreras Monfort 1995-1996; Cornell and Mathews 1982; DGRG; Keay 1998; MacMullen 2000; PECS; Salmon 1969.,77.0,Urban grid and walls,"['Colonia', 'Colonia?', 'Conventus capital', 'Rights and privileges', 'Rights and privileges']","['Amphitheatre', 'Forum', 'Temple', 'Urban grid', 'Walls']",5,POINT (-5.079949 37.540932),326,,,,,13870.0,,True,170.0,"['frumentarius', 'diffusor', 'olearius', 'medicus', 'scriptor']",5.0,5.0,4.0,1.0,0.023529411764705882,9.537483513308878,5.135798437050262,1.6094379124341003,Astigi (Baetica),"['Retail', 'Food-Retail', 'Food-Production', 'Miscellaneous Services', 'Managerial']",5,[0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0],"[0.  0.  0.  0.2 0.  0.  0.2 0.  0.  0.  0.  0.2 0.  0.  0.2 0.2 0.  0.
 0. ]",0.2,1,Miscellaneous Services,0.3218875824868201,"[ 0.          0.          0.          1.44155405  0.          0.
  4.18333333  0.          0.          0.          0.         19.39545455
  0.          0.          0.84831014  2.16050633  0.          0.
  0.        ]",19.395454545454548,Food-Retail,31.21577987434685,4.999999999999999,3.1066746727980585,15.533373363990291,326,,,,,,
23,Hanson2016_330,Callet,Tajo de Mogarejo,Baetica,Spain,3,26 E4,-49,,MacMullen 2000.,,,['Colonia?'],,0,POINT (-5.626201 37.052305),330,,,,,1000.0,,True,2.0,['curator'],1.0,1.0,1.0,0.0,0.5,6.907755278982137,0.6931471805599453,0.0,Callet (Baetica),['Managerial'],1,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1,Managerial,0.0,"[0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 4.2415507 0.        0.        0.        0.       ]",4.24155069582505,Managerial,0.0,1.0,0.0,0.0,330,,,,,,
24,Hanson2016_333,Carmo,Carmona,Baetica,Spain,3,26 E4,-50,,BNP; Carreras Monfort 1995-1996; Keay 1998; Nelis-Clément and Roddaz 2008; PECS; Russell 1958.,47.0,Inhabited area,"['Municipium', 'Rights and privileges']","['Amphitheatre', 'Circus', 'Temple', 'Walls']",4,POINT (-5.640374 37.471356),333,,,,,7172.0,,True,8.0,"['agrimensor', 'agrimensor', 'agrimensor', 'agrimensor', 'agrimensor', 'agrimensor', 'agrimensor', 'agrimensor']",8.0,1.0,0.0,0.0,0.0,8.877939834725023,2.0794415416798357,2.0794415416798357,Carmo (Baetica),"['Miscellaneous Services', 'Miscellaneous Services', 'Miscellaneous Services', 'Miscellaneous Services', 'Miscellaneous Services', 'Miscellaneous Services', 'Miscellaneous Services', 'Miscellaneous Services']",1,[0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,8,Miscellaneous Services,2.0794415416798357,"[0.         0.         0.         7.20777027 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",7.20777027027027,Miscellaneous Services,14.988136922884896,1.0,0.48089834696298783,0.48089834696298783,333,,,,,,
25,Hanson2016_336,Corduba,Córdoba,Baetica,Spain,1,26 F4,-152,,Brunt 1971; Carreras Monfort 1995-1996; Cornell and Mathews 1982; Keay 1998; MacMullen 2000; McEvedy 2011; Nelis-Clément and Roddaz 2008; PECS; Russell 1958; Salmon 1969; Sear 2006.,99.0,Urban grid and inhabited area,"['Colonia', 'Colonia?', 'Colonia?', 'Conventus capital', 'Provincial capital', 'Rights and privileges', 'Rights and privileges', 'Rights and privileges']","['Amphitheatre', 'Aqueduct', 'Aqueduct', 'Aqueduct', 'Arch', 'Baths', 'Baths', 'Baths', 'Bridge', 'Circus (New)', 'Circus (Old)', 'Comitium', 'Forum (New)', 'Forum (Old)', 'Library?', 'Macellum', 'Temple', 'Temple of Magna Mater', 'Temple of the imperial cult', 'Theatre', 'Urban grid', 'Urban grid']",22,POINT (-4.78025 37.88376),336,24.0,24.0,24.0,19404.0,19404.0,1.0,True,488.0,"['venator', 'curator', 'faber', 'faber', 'marmorarius', 'sagarius', 'subidianus', 'faber', 'brattiarius', 'aerarius', 'medicus', 'purpurarius', 'purpurarius', 'institor', 'medicus', 'sarcinatrix', 'aerarius', 'argentarius', 'coactor', 'vestiarius', 'dissignator', 'anaglyptarius', 'caelator', 'marmorarius', 'artifex', 'medicus', 'retiarius', 'venator', 'canalicularius', 'frumentarius']",30.0,22.0,23.0,5.0,0.0471311475409836,9.873234509365107,6.1903154058531475,3.4011973816621555,Corduba (Baetica),"['Miscellaneous Services', 'Managerial', 'Unclassified', 'Unclassified', 'Building', 'Retail', 'Building', 'Unclassified', 'Metal-Working', 'Metal-Working', 'Miscellaneous Services', 'Clothing', 'Clothing', 'Retail', 'Miscellaneous Services', 'Clothing', 'Metal-Working', 'Metal-Working', 'Clothing', 'Retail', 'Managerial', 'Plastic Arts', 'Plastic Arts', 'Building', 'Plastic Arts', 'Miscellaneous Services', 'Performing Arts', 'Miscellaneous Services', 'Water-Management', 'Retail']",10,[4 0 1 5 3 1 0 4 3 0 3 0 0 0 2 4 0 0 0],"[0.13333333 0.         0.03333333 0.16666667 0.1        0.03333333
 0.         0.13333333 0.1        0.         0.1        0.
 0.         0.         0.06666667 0.13333333 0.         0.
 0.        ]",0.16666666666666666,5,Miscellaneous Services,0.5668662302770259,"[ 1.46255356  0.         10.94102564  1.20129505  1.01595238  0.91175214
  0.          2.05391095  8.20576923  0.          1.54601449  0.
  0.          0.          0.28277005  1.44033755  0.          0.
  0.        ]",10.94102564102564,Water-Management,37.21258776295491,8.490566037735848,2.496346164298919,14.978076985793514,336,Corduba,19404.0,1.0,690.0,28.121739130434783,West
26,Hanson2016_339,Hispalis,Seville,Baetica,Spain,2,26 E4,-45,,BNP; Brunt 1971; Carreras Monfort 1995-1996; Cornell and Mathews 1982; DGRG; Keay 1998; MacMullen 2000; Nelis-Clément and Roddaz 2008; PECS; Quinn and Wilson 2013; Russell 1958; Salmon 1969; Sear 2006; Wilkes 2003b; Woloch 1983.,45.0,Walls,"['Colonia', 'Colonia', 'Conventus capital', 'Rights and privileges', 'Rights and privileges']","['Amphitheatre', 'Circus?', 'Forum?', ""Temple ('capitolium')"", 'Theatre', 'Urban grid?', 'Walls']",7,POINT (-5.996676 37.394112),339,,,,,6767.0,,True,27.0,['confector'],1.0,1.0,4.0,0.0,0.14814814814814814,8.819813136232225,3.295836866004329,0.0,Hispalis (Baetica),['Miscellaneous Services'],1,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1,Miscellaneous Services,0.0,"[0.         0.         0.         7.20777027 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",7.20777027027027,Miscellaneous Services,0.0,1.0,0.0,0.0,339,Hispalis,6767.0,6.0,337.0,120.48071216617211,West
27,Hanson2016_340,Ilipa,Alcalá del Río,Baetica,Spain,4 or 5,26 E4,-49,,BNP; Carreras Monfort 1995-1996; DGRG; Keay 1998; MacMullen 2000; PECS.,7.0,Walls,"['Colonia?', 'Municipium', 'Rights and privileges', 'Rights and privileges']","['Forum', 'Walls']",2,POINT (-5.978254 37.518215000000005),340,,,,,1000.0,,True,6.0,['faber'],1.0,1.0,0.0,0.0,0.0,6.907755278982137,1.791759469228055,0.0,Ilipa (Baetica),['Unclassified'],1,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1,Unclassified,0.0,"[ 0.          0.          0.          0.         10.15952381  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.        ]",10.15952380952381,Unclassified,0.0,1.0,0.0,0.0,340,,,,,,
28,Hanson2016_342,Illiberi,Elvira,Baetica,Spain,4 or 5,27 B4,-50,,BNP; DGRG; MacMullen 2000; PECS; Quinn and Wilson 2013.,,,['Municipium?'],"[""Temple ('capitolium')?""]",1,POINT (-3.5979339999999995 37.176484),342,,,,,1000.0,,True,35.0,['curator'],1.0,1.0,2.0,0.0,0.05714285714285714,6.907755278982137,3.5553480614894135,0.0,Illiberi (Baetica),['Managerial'],1,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1,Managerial,0.0,"[0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 4.2415507 0.        0.        0.        0.       ]",4.24155069582505,Managerial,0.0,1.0,0.0,0.0,342,,,,,,
29,Hanson2016_346,Isturgi,Los Villares,Baetica,Spain,3,27 A3,-50,,MacMullen 2000; Sear 2006.,,,['Municipium'],['Theatre'],1,POINT (-4.022437 38.030217),346,,,,,1000.0,,True,7.0,['scaenicus'],1.0,1.0,0.0,0.0,0.0,6.907755278982137,1.9459101490553132,0.0,Isturgi (Baetica),['Performing Arts'],1,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1,Performing Arts,0.0,"[ 0.         0.         0.         0.         0.        27.3525641
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.       ]",27.352564102564102,Performing Arts,0.0,1.0,0.0,0.0,346,,,,,,
30,Hanson2016_349,Laepia,Rio de las Piedras?,Baetica,Spain,-,26 Unlocated,-50,,Keay 1998.,,,"['Municipium', 'Rights and privileges']",,0,POINT (-6.106487 36.695801),349,,,,,1000.0,,True,19.0,['gladiator'],1.0,1.0,0.0,0.0,0.0,6.907755278982137,2.9444389791664403,0.0,Laepia (Baetica),['Performing Arts'],1,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1,Performing Arts,0.0,"[ 0.         0.         0.         0.         0.        27.3525641
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.       ]",27.352564102564102,Performing Arts,0.0,1.0,0.0,0.0,349,,,,,,
